Year,Month,Day,Closing_price
2005,11,16,912.46
2005,11,15,911.53
2005,11,14,914.3
2005,11,11,914.1
2005,11,10,900.64
2005,11,9,900.97
2005,11,8,899.28
2005,11,7,901.61
2005,11,4,896.62
2005,11,3,898.24
2005,11,2,888.65
2005,11,1,885.81
2005,10,31,882.63
2005,10,28,862.66
2005,10,27,862.86
2005,10,26,872.91
2005,10,25,870.78
2005,10,24,863.5
2005,10,21,854.6
2005,10,20,858.7
2005,10,19,856.5
2005,10,18,870.06
2005,10,17,872.89
2005,10,14,876.33
2005,10,13,873.94
2005,10,12,882.77
2005,10,11,892.51
2005,10,10,892.06
2005,10,7,888.13
2005,10,6,889.51
2005,10,5,898.5
2005,10,4,902.79
2005,10,3,905.38
2005,9,30,896.29
2005,9,29,890.99
2005,9,28,890.36
2005,9,27,882.77
2005,9,26,882.83
2005,9,23,870.03
2005,9,22,867.9
2005,9,21,864.05
2005,9,20,872.68
2005,9,19,872.39
2005,9,16,872.43
2005,9,15,869.44
2005,9,14,873.03
2005,9,13,869.2
2005,9,12,869.58
2005,9,9,868.93
2005,9,8,860.78
2005,9,7,863.54
2005,9,6,860.39
2005,9,5,856.21
2005,9,2,853.67
2005,9,1,851.89
2005,8,31,849.51
2005,8,30,838.33
2005,8,29,841.07
2005,8,26,833.86
2005,8,25,839.94
2005,8,24,849.47
2005,8,23,859.25
2005,8,22,866.94
2005,8,19,866.47
2005,8,18,861.41
2005,8,17,861.34
2005,8,16,865.51
2005,8,15,867.3
2005,8,12,866.86
2005,8,11,870.16
2005,8,10,874.86
2005,8,9,863.67
2005,8,8,861
2005,8,5,860.88
2005,8,4,863.53
2005,8,3,869.22
2005,8,2,870.87
2005,8,1,862.97
2005,7,29,863.84
2005,7,28,863.8
2005,7,27,861.49
2005,7,26,854.52
2005,7,25,852.41
2005,7,22,852.52
2005,7,21,852.79
2005,7,20,846.8
2005,7,19,852.5
2005,7,18,849.75
2005,7,15,848.46
2005,7,14,849.89
2005,7,13,850.15
2005,7,12,843.81
2005,7,11,845.63
2005,7,8,832.23
2005,7,7,818.54
2005,7,6,831.58
2005,7,5,830.03
2005,7,4,832.34
2005,7,1,830.15
2005,6,30,822.49
2005,6,29,821.26
2005,6,28,814.28
2005,6,27,809.91
2005,6,23,828.23
2005,6,22,818.93
2005,6,21,818.37
2005,6,20,811.85
2005,6,17,808.62
2005,6,16,809.8
2005,6,15,804.45
2005,6,14,807.62
2005,6,13,801.17
2005,6,10,799.59
2005,6,9,794.6
2005,6,8,796.64
2005,6,7,793.48
2005,6,3,787.58
2005,6,2,789.97
2005,6,1,795.58
2005,5,31,792.39
2005,5,30,793.8
2005,5,27,790.72
2005,5,26,790.13
2005,5,25,783.17
2005,5,24,784.64
2005,5,23,784.34
2005,5,20,784.58
2005,5,19,785.11
2005,5,18,781.66
2005,5,17,776.08
2005,5,16,774.92
2005,5,13,775.2
2005,5,12,770.4
2005,5,11,762.13
2005,5,10,765.45
2005,5,9,768.8
2005,5,6,766.25
2005,5,4,756.54
2005,5,3,757.64
2005,5,2,754.79
2005,4,29,749.54
2005,4,28,748.24
2005,4,27,757.05
2005,4,26,780.32
2005,4,25,786.16
2005,4,22,785.96
2005,4,21,775.28
2005,4,20,773.1
2005,4,19,773.9
2005,4,18,772.86
2005,4,15,784.29
2005,4,14,796.37
2005,4,13,791.83
2005,4,12,787.77
2005,4,11,792.3
2005,4,8,791.09
2005,4,7,788.29
2005,4,6,789.39
2005,4,5,784.13
2005,4,4,775.46
2005,4,1,778.64
2005,3,31,770.39
2005,3,30,769.49
2005,3,29,771.08
2005,3,24,770.48
2005,3,23,769.11
2005,3,22,766.32
2005,3,21,760.17
2005,3,18,764.26
2005,3,17,766.6
2005,3,16,765.43
2005,3,15,778.35
2005,3,14,773.37
2005,3,11,771.22
2005,3,10,766.64
2005,3,9,775.63
2005,3,8,775.78
2005,3,7,780.47
2005,3,4,784.17
2005,3,3,775.55
2005,3,2,776.54
2005,3,1,772.09
2005,2,28,769.97
2005,2,25,769.89
2005,2,24,761.61
2005,2,23,759.16
2005,2,22,758.64
2005,2,21,760.86
2005,2,18,758.02
2005,2,17,764.11
2005,2,16,764.56
2005,2,15,770.4
2005,2,14,765.38
2005,2,11,766.82
2005,2,10,755.63
2005,2,9,769.05
2005,2,8,762.98
2005,2,7,765.69
2005,2,4,755.57
2005,2,3,750.12
2005,2,2,754.04
2005,2,1,750.06
2005,1,31,741.5
2005,1,28,735.32
2005,1,27,741.92
2005,1,26,736.73
2005,1,25,736.19
2005,1,24,727.56
2005,1,21,735.1
2005,1,20,736.87
2005,1,19,746.09
2005,1,18,746.16
2005,1,17,747.73
2005,1,14,742.63
2005,1,13,737.36
2005,1,12,734.31
2005,1,11,747.8
2005,1,10,757.45
2005,1,7,748.02
2005,1,6,0
2005,1,5,745.23
2005,1,4,753.56
2005,1,3,747.76
2004,12,30,741.88
2004,12,29,740.79
2004,12,28,739.84
2004,12,27,741.89
2004,12,23,741.98
2004,12,22,743.3
2004,12,21,737.69
2004,12,20,735.05
2004,12,17,728.94
2004,12,16,739.94
2004,12,15,737.25
2004,12,14,739.11
2004,12,13,738.26
2004,12,10,736.89
2004,12,9,731.91
2004,12,8,740.82
2004,12,7,746.05
2004,12,6,740.45
2004,12,3,744.4
2004,12,2,753.74
2004,12,1,750.13
2004,11,30,743.34
2004,11,29,745.81
2004,11,26,743.52
2004,11,25,743.56
2004,11,24,738.17
2004,11,23,737.83
2004,11,22,735.01
2004,11,19,740.17
2004,11,18,748.44
2004,11,17,748.98
2004,11,16,739.63
2004,11,15,742.64
2004,11,12,742.41
2004,11,11,735.98
2004,11,10,730.27
2004,11,9,727.83
2004,11,8,728.4
2004,11,5,726.54
2004,11,4,722.28
2004,11,3,726.49
2004,11,2,723.72
2004,11,1,711.49
2004,10,29,702.55
2004,10,28,705.07
2004,10,27,701.36
2004,10,26,690.12
2004,10,25,686.33
2004,10,22,702.79
2004,10,21,710.9
2004,10,20,713.77
2004,10,19,723.85
2004,10,18,713.09
2004,10,15,713.8
2004,10,14,717.78
2004,10,13,724.19
2004,10,12,716.44
2004,10,11,722.96
2004,10,8,721.73
2004,10,7,723.5
2004,10,6,723.1
2004,10,5,726.7
2004,10,4,726.79
2004,10,1,717.1
2004,9,30,705.76
2004,9,29,709.94
2004,9,28,694.51
2004,9,27,693.55
2004,9,24,697.69
2004,9,23,698.91
2004,9,22,702.1
2004,9,21,700.98
2004,9,20,700.17
2004,9,17,701.86
2004,9,16,700.03
2004,9,15,700.91
2004,9,14,699.57
2004,9,13,702.62
2004,9,10,691.91
2004,9,9,687.44
2004,9,8,693.66
2004,9,7,695.68
2004,9,6,697.36
2004,9,3,696.67
2004,9,2,694.28
2004,9,1,693.43
2004,8,31,685.03
2004,8,30,689.2
2004,8,27,690.92
2004,8,26,689.02
2004,8,25,683.26
2004,8,24,676.86
2004,8,23,679.23
2004,8,20,664.52
2004,8,19,666.56
2004,8,18,665.41
2004,8,17,658.63
2004,8,16,656.02
2004,8,13,649.36
2004,8,12,650.7
2004,8,11,653.37
2004,8,10,664.67
2004,8,9,656.91
2004,8,6,663.15
2004,8,5,679.04
2004,8,4,674.23
2004,8,3,679.19
2004,8,2,678.8
2004,7,30,683.3
2004,7,29,680.14
2004,7,28,674.36
2004,7,27,671.95
2004,7,26,661.76
2004,7,23,668.45
2004,7,22,668.23
2004,7,21,683.09
2004,7,20,668.7
2004,7,19,666.28
2004,7,16,673.44
2004,7,15,669.12
2004,7,14,680.47
2004,7,13,676.03
2004,7,12,669
2004,7,9,679.5
2004,7,8,685.3
2004,7,7,684.29
2004,7,6,685.4
2004,7,5,693.08
2004,7,2,695.82
2004,7,1,697.97
2004,6,30,698.13
2004,6,29,697.86
2004,6,28,699.27
2004,6,25,0
2004,6,24,697.54
2004,6,23,690.46
2004,6,22,677.92
2004,6,21,680.69
2004,6,18,681.37
2004,6,17,683.71
2004,6,16,686.46
2004,6,15,682.92
2004,6,14,677.89
2004,6,11,687.26
2004,6,10,686.61
2004,6,9,687.24
2004,6,8,691.3
2004,6,7,693.17
2004,6,4,685.49
2004,6,3,676
2004,6,2,672.03
2004,6,1,666.06
2004,5,28,673.95
2004,5,27,671.79
2004,5,26,665.26
2004,5,25,663.77
2004,5,24,670.12
2004,5,21,667.02
2004,5,19,670.88
2004,5,18,658.86
2004,5,17,653.85
2004,5,14,663.75
2004,5,13,668.39
2004,5,12,651.6
2004,5,11,664.86
2004,5,10,652.21
2004,5,7,676.35
2004,5,6,677.48
2004,5,5,696.71
2004,5,4,688.35
2004,5,3,689.97
2004,4,30,685.59
2004,4,29,693.6
2004,4,28,698.32
2004,4,27,714.29
2004,4,26,716.11
2004,4,23,720
2004,4,22,728.07
2004,4,21,716.3
2004,4,20,725.07
2004,4,19,716.19
2004,4,16,713.12
2004,4,15,710.89
2004,4,14,714.18
2004,4,13,720.87
2004,4,8,719.93
2004,4,7,718.04
2004,4,6,717.59
2004,4,5,721.04
2004,4,2,713.11
2004,4,1,705.05
2004,3,31,690.28
2004,3,30,688.1
2004,3,29,691.59
2004,3,26,679.57
2004,3,25,678.33
2004,3,24,666.61
2004,3,23,670.17
2004,3,22,662.73
2004,3,19,681.76
2004,3,18,679.42
2004,3,17,693.1
2004,3,16,683.41
2004,3,15,680.19
2004,3,12,688.93
2004,3,11,683.16
2004,3,10,705.83
2004,3,9,706.98
2004,3,8,718.39
2004,3,5,717.24
2004,3,4,716.41
2004,3,3,718.99
2004,3,2,713.93
2004,3,1,704.47
2004,2,27,698.18
2004,2,26,697.44
2004,2,25,693.77
2004,2,24,690.56
2004,2,23,703.9
2004,2,20,700.1
2004,2,19,705.81
2004,2,18,699.6
2004,2,17,700
2004,2,16,695.8
2004,2,13,689.16
2004,2,12,694.13
2004,2,11,699.79
2004,2,10,698.34
2004,2,9,691.47
2004,2,6,687.59
2004,2,5,673.12
2004,2,4,667.89
2004,2,3,669.87
2004,2,2,670.48
2004,1,30,673.91
2004,1,29,666.32
2004,1,28,672.1
2004,1,27,675.18
2004,1,26,676.87
2004,1,23,674.65
2004,1,22,672.92
2004,1,21,667
2004,1,20,671.25
2004,1,19,676.15
2004,1,16,672.54
2004,1,15,665.12
2004,1,14,661.13
2004,1,13,655.1
2004,1,12,652.33
2004,1,9,650.48
2004,1,8,647.7
2004,1,7,635.47
2004,1,6,0
2004,1,5,644.55
2004,1,2,644.48
2003,12,30,636.29
2003,12,29,638.62
2003,12,23,628.11
2003,12,22,618.39
2003,12,19,618.55
2003,12,18,613.78
2003,12,17,606.08
2003,12,16,614.08
2003,12,15,621.6
2003,12,12,617.53
2003,12,11,617.44
2003,12,10,616.23
2003,12,9,616.97
2003,12,8,616.35
2003,12,5,623.24
2003,12,4,626.28
2003,12,3,622.54
2003,12,2,621.92
2003,12,1,621.26
2003,11,28,614.52
2003,11,27,617.02
2003,11,26,609.48
2003,11,25,612.38
2003,11,24,613.61
2003,11,21,603.13
2003,11,20,605.42
2003,11,19,608.38
2003,11,18,615.15
2003,11,17,617.52
2003,11,14,631.3
2003,11,13,624.65
2003,11,12,617.21
2003,11,11,614.33
2003,11,10,618.34
2003,11,7,622.38
2003,11,6,616.66
2003,11,5,612.08
2003,11,4,619.16
2003,11,3,622.09
2003,10,31,617.57
2003,10,30,620.28
2003,10,29,618.56
2003,10,28,622.03
2003,10,27,614.77
2003,10,24,605.59
2003,10,23,600.73
2003,10,22,594.31
2003,10,21,608.11
2003,10,20,613.02
2003,10,17,610.02
2003,10,16,609.67
2003,10,15,615.08
2003,10,14,610.69
2003,10,13,605.33
2003,10,10,596.21
2003,10,9,601.75
2003,10,8,592.96
2003,10,7,589.73
2003,10,6,590.99
2003,10,3,591.24
2003,10,2,570.39
2003,10,1,572.56
2003,9,30,567.02
2003,9,29,575.61
2003,9,26,581.65
2003,9,25,576.78
2003,9,24,581.22
2003,9,23,588.08
2003,9,22,589.36
2003,9,19,603.03
2003,9,18,608.48
2003,9,17,608.99
2003,9,16,609.53
2003,9,15,603.71
2003,9,12,602.77
2003,9,11,600.44
2003,9,10,599.18
2003,9,9,609.11
2003,9,8,615.14
2003,9,5,612.49
2003,9,4,611.15
2003,9,3,611.12
2003,9,2,601.1
2003,9,1,598.45
2003,8,29,586.43
2003,8,28,589.97
2003,8,27,588.06
2003,8,26,583.9
2003,8,25,589.84
2003,8,22,597.1
2003,8,21,599.13
2003,8,20,592.64
2003,8,19,592.48
2003,8,18,585.26
2003,8,15,574.94
2003,8,14,578.37
2003,8,13,574.52
2003,8,12,567.64
2003,8,11,557.91
2003,8,8,557.87
2003,8,7,555.74
2003,8,6,558.44
2003,8,5,570.62
2003,8,4,567.72
2003,8,1,568.51
2003,7,31,571.01
2003,7,30,564.86
2003,7,29,560.4
2003,7,28,562.67
2003,7,25,552.78
2003,7,24,555.66
2003,7,23,546.73
2003,7,22,549.49
2003,7,21,551.26
2003,7,18,552.67
2003,7,17,546.23
2003,7,16,549.91
2003,7,15,554.53
2003,7,14,553.67
2003,7,11,544.16
2003,7,10,540.83
2003,7,9,546.28
2003,7,8,550.17
2003,7,7,551.94
2003,7,4,539.05
2003,7,3,537.95
2003,7,2,529.86
2003,7,1,522.32
2003,6,30,531.46
2003,6,27,536.54
2003,6,26,528.68
2003,6,25,527.96
2003,6,24,525.09
2003,6,23,531.68
2003,6,19,539.15
2003,6,18,545.21
2003,6,17,541.58
2003,6,16,534.85
2003,6,13,529.43
2003,6,12,539.04
2003,6,11,533.76
2003,6,10,527.05
2003,6,6,528.88
2003,6,5,517.03
2003,6,4,516.96
2003,6,3,511.85
2003,6,2,518.52
2003,5,30,514.46
2003,5,28,512.94
2003,5,27,502.35
2003,5,26,495.55
2003,5,23,498.95
2003,5,22,497.34
2003,5,21,492.31
2003,5,20,499.48
2003,5,19,504.75
2003,5,16,518.45
2003,5,15,520.01
2003,5,14,519.78
2003,5,13,524
2003,5,12,515.81
2003,5,9,513.44
2003,5,8,506.19
2003,5,7,515.33
2003,5,6,525.78
2003,5,5,524.3
2003,5,2,519.29
2003,4,30,521.92
2003,4,29,521.49
2003,4,28,513.59
2003,4,25,497.92
2003,4,24,503.47
2003,4,23,503.67
2003,4,22,497.98
2003,4,17,495.59
2003,4,16,493.93
2003,4,15,495.6
2003,4,14,483.87
2003,4,11,483.48
2003,4,10,483.12
2003,4,9,492.43
2003,4,8,493.71
2003,4,7,503
2003,4,4,482.89
2003,4,3,480.86
2003,4,2,480.45
2003,4,1,461.69
2003,3,31,457.78
2003,3,28,475.39
2003,3,27,478.9
2003,3,26,486.82
2003,3,25,489.3
2003,3,24,489.38
2003,3,21,503.4
2003,3,20,494.14
2003,3,19,490.4
2003,3,18,485.22
2003,3,17,484
2003,3,14,465.77
2003,3,13,450.74
2003,3,12,432.36
2003,3,11,440.82
2003,3,10,446
2003,3,7,452.03
2003,3,6,457.71
2003,3,5,459.64
2003,3,4,463.13
2003,3,3,471.43
2003,2,28,469.97
2003,2,27,464
2003,2,26,459.1
2003,2,25,461.46
2003,2,24,474.47
2003,2,21,478.19
2003,2,20,479.98
2003,2,19,491.29
2003,2,18,499.17
2003,2,17,493.91
2003,2,14,479.38
2003,2,13,474.3
2003,2,12,473.17
2003,2,11,469.07
2003,2,10,456.53
2003,2,7,466.97
2003,2,6,474.25
2003,2,5,476.34
2003,2,4,464
2003,2,3,481.8
2003,1,31,477.8
2003,1,30,479.68
2003,1,29,466.82
2003,1,28,469.16
2003,1,27,475.65
2003,1,24,494.18
2003,1,23,497.97
2003,1,22,500.38
2003,1,21,508.64
2003,1,20,515.77
2003,1,17,509.61
2003,1,16,521.44
2003,1,15,521.32
2003,1,14,526.01
2003,1,13,519.11
2003,1,10,514.67
2003,1,9,508.27
2003,1,8,504.78
2003,1,7,518.66
2003,1,3,519.75
2003,1,2,514.79
2002,12,30,493.2
2002,12,27,494.37
2002,12,23,508.32
2002,12,20,509.81
2002,12,19,508.36
2002,12,18,505.82
2002,12,17,518.78
2002,12,16,534.16
2002,12,13,534.03
2002,12,12,533.17
2002,12,11,543.08
2002,12,10,541.64
2002,12,9,542.46
2002,12,6,550.29
2002,12,5,551.92
2002,12,4,558.5
2002,12,3,559.57
2002,12,2,570.82
2002,11,29,575.24
2002,11,28,584.02
2002,11,27,578.25
2002,11,26,555.78
2002,11,25,566.5
2002,11,22,573.46
2002,11,21,568.08
2002,11,20,546.3
2002,11,19,542.68
2002,11,18,554.37
2002,11,15,542.72
2002,11,14,548.03
2002,11,13,535.11
2002,11,12,529.55
2002,11,11,513.2
2002,11,8,516.23
2002,11,7,514.61
2002,11,6,527.02
2002,11,5,534.75
2002,11,4,523.42
2002,11,1,502.58
2002,10,31,511.32
2002,10,30,501.62
2002,10,29,488.12
2002,10,28,504.7
2002,10,25,495.53
2002,10,24,497.4
2002,10,23,482.8
2002,10,22,496.24
2002,10,21,501.88
2002,10,18,499.61
2002,10,17,491.46
2002,10,16,481.83
2002,10,15,492.23
2002,10,14,460.22
2002,10,11,462.32
2002,10,10,434.52
2002,10,9,421.01
2002,10,8,421.93
2002,10,7,429
2002,10,4,448.66
2002,10,3,455.14
2002,10,2,463.66
2002,10,1,453.29
2002,9,30,445.65
2002,9,27,474.69
2002,9,26,480.95
2002,9,25,459.6
2002,9,24,451.83
2002,9,23,455.92
2002,9,20,475.64
2002,9,19,478.84
2002,9,18,485.79
2002,9,17,505.36
2002,9,16,510.54
2002,9,13,511.8
2002,9,12,518.53
2002,9,11,532.71
2002,9,10,515.95
2002,9,9,510.37
2002,9,6,513.18
2002,9,5,501.81
2002,9,4,503.32
2002,9,3,503.26
2002,9,2,523.54
2002,8,30,525.83
2002,8,29,523.26
2002,8,28,529.81
2002,8,27,539.06
2002,8,26,537.95
2002,8,23,546.55
2002,8,22,564.14
2002,8,21,537.84
2002,8,20,522.48
2002,8,19,523.19
2002,8,16,519
2002,8,15,523.04
2002,8,14,509.88
2002,8,13,519.62
2002,8,12,519.95
2002,8,9,517.33
2002,8,8,518.27
2002,8,7,506.78
2002,8,6,506.24
2002,8,5,497.55
2002,8,2,519.94
2002,8,1,529.93
2002,7,31,541.32
2002,7,30,532.34
2002,7,29,529.11
2002,7,26,484.34
2002,7,25,505.13
2002,7,24,481.49
2002,7,23,504.04
2002,7,22,522.18
2002,7,19,546.48
2002,7,18,569.03
2002,7,17,572.23
2002,7,16,551.83
2002,7,15,549.87
2002,7,12,563.04
2002,7,11,564.36
2002,7,10,590.28
2002,7,9,605.18
2002,7,8,610.47
2002,7,5,609.52
2002,7,4,586.5
2002,7,3,578.26
2002,7,2,596.33
2002,7,1,609.29
2002,6,28,607.9
2002,6,27,594.96
2002,6,26,587.92
2002,6,25,590.35
2002,6,24,567.02
2002,6,20,583.41
2002,6,19,611.2
2002,6,18,623.93
2002,6,17,620.32
2002,6,14,609.73
2002,6,13,622.4
2002,6,12,620.47
2002,6,11,635.07
2002,6,10,638.71
2002,6,7,632.89
2002,6,6,644.55
2002,6,5,652.75
2002,6,4,648.55
2002,6,3,658.61
2002,5,31,659.89
2002,5,30,659.02
2002,5,29,674.07
2002,5,28,683.94
2002,5,27,689.24
2002,5,24,691.3
2002,5,23,690.77
2002,5,22,688.13
2002,5,21,703.41
2002,5,17,713.84
2002,5,16,708.59
2002,5,15,718.25
2002,5,14,714.48
2002,5,13,706.45
2002,5,10,701.64
2002,5,8,715.37
2002,5,7,698.24
2002,5,6,690.51
2002,5,3,695.84
2002,5,2,714.39
2002,5,1,0
2002,4,30,714.34
2002,4,29,710.42
2002,4,26,717.83
2002,4,25,702.65
2002,4,24,707.78
2002,4,23,730.78
2002,4,22,735.64
2002,4,19,770.3
2002,4,18,779.39
2002,4,17,796.76
2002,4,16,793.64
2002,4,15,773.56
2002,4,12,767.71
2002,4,11,763.99
2002,4,10,776.63
2002,4,9,772.28
2002,4,8,773.85
2002,4,5,783.84
2002,4,4,779.15
2002,4,3,784.38
2002,4,2,790.61
2002,3,28,798.61
2002,3,27,792.53
2002,3,26,790.86
2002,3,25,800.31
2002,3,22,810.58
2002,3,21,789.9
2002,3,20,789.26
2002,3,19,797.12
2002,3,18,804.98
2002,3,15,802.78
2002,3,14,803.09
2002,3,13,812.1
2002,3,12,811.25
2002,3,11,822.66
2002,3,8,833.47
2002,3,7,827.54
2002,3,6,814.42
2002,3,5,819.16
2002,3,4,823.35
2002,3,1,792.7
2002,2,28,783.64
2002,2,27,785.91
2002,2,26,765.46
2002,2,25,758.61
2002,2,22,751.33
2002,2,21,758.51
2002,2,20,747.6
2002,2,19,747.94
2002,2,18,759.64
2002,2,15,770.21
2002,2,14,781.75
2002,2,13,783.11
2002,2,12,784.66
2002,2,11,783.7
2002,2,8,771.5
2002,2,7,774.53
2002,2,6,769.89
2002,2,5,777.43
2002,2,4,785.11
2002,2,1,784.49
2002,1,31,782.02
2002,1,30,754.97
2002,1,29,768.18
2002,1,28,784.71
2002,1,25,789.55
2002,1,24,799.14
2002,1,23,789.91
2002,1,22,787.56
2002,1,21,784.45
2002,1,18,792.24
2002,1,17,797.87
2002,1,16,785.52
2002,1,15,800.16
2002,1,14,809.39
2002,1,11,838.23
2002,1,10,828.84
2002,1,9,842.07
2002,1,8,843.45
2002,1,7,864.56
2002,1,4,869.45
2002,1,3,867
2002,1,2,832.4
2001,12,28,846.49
2001,12,27,839.23
2001,12,21,824.57
2001,12,20,807.61
2001,12,19,820.67
2001,12,18,836.05
2001,12,17,832.64
2001,12,14,819.87
2001,12,13,831.64
2001,12,12,849.1
2001,12,11,862.2
2001,12,10,858.48
2001,12,7,871.58
2001,12,6,880.55
2001,12,5,884.67
2001,12,4,848.53
2001,12,3,832.06
2001,11,30,835.06
2001,11,29,826.9
2001,11,28,829.9
2001,11,27,841.51
2001,11,26,848.48
2001,11,23,841.05
2001,11,22,841.28
2001,11,21,820.97
2001,11,20,821.32
2001,11,19,840.36
2001,11,16,835.52
2001,11,15,822.73
2001,11,14,812.79
2001,11,13,806.59
2001,11,12,775.47
2001,11,9,788.97
2001,11,8,802.89
2001,11,7,784.42
2001,11,6,779.64
2001,11,5,771.17
2001,11,2,747.53
2001,11,1,743.8
2001,10,31,741.92
2001,10,30,735.34
2001,10,29,757.88
2001,10,26,777.14
2001,10,25,751.98
2001,10,24,770.99
2001,10,23,766.96
2001,10,22,743.27
2001,10,19,741.79
2001,10,18,758.42
2001,10,17,779.63
2001,10,16,747.55
2001,10,15,743.73
2001,10,12,747.44
2001,10,11,762.82
2001,10,10,736.52
2001,10,9,712.52
2001,10,8,725.82
2001,10,5,724.81
2001,10,4,725.32
2001,10,3,710.3
2001,10,2,695.75
2001,10,1,693.34
2001,9,28,703.22
2001,9,27,684.92
2001,9,26,680.77
2001,9,25,695.18
2001,9,24,689.4
2001,9,21,653.62
2001,9,20,659.17
2001,9,19,683.78
2001,9,18,695.92
2001,9,17,708.92
2001,9,14,695.52
2001,9,13,718.99
2001,9,12,710.09
2001,9,11,673.18
2001,9,10,733.1
2001,9,7,734.54
2001,9,6,750.08
2001,9,5,760.81
2001,9,4,784.24
2001,9,3,788.1
2001,8,31,793.64
2001,8,30,797.95
2001,8,29,820.16
2001,8,28,826.85
2001,8,27,836.98
2001,8,24,839.7
2001,8,23,822.98
2001,8,22,815.4
2001,8,21,807.76
2001,8,20,791.67
2001,8,17,799.65
2001,8,16,813.56
2001,8,15,828.24
2001,8,14,835.44
2001,8,13,819.26
2001,8,10,816.1
2001,8,9,825.07
2001,8,8,843.62
2001,8,7,858.19
2001,8,6,855.41
2001,8,3,854.42
2001,8,2,866.41
2001,8,1,868.01
2001,7,31,868.86
2001,7,30,854.49
2001,7,27,837.1
2001,7,26,811.63
2001,7,25,798.82
2001,7,24,811.51
2001,7,23,825.14
2001,7,20,828.56
2001,7,19,834.2
2001,7,18,813.82
2001,7,17,826.6
2001,7,16,834.76
2001,7,13,841.92
2001,7,12,832.25
2001,7,11,814.03
2001,7,10,819.75
2001,7,9,821.93
2001,7,6,823.02
2001,7,5,853.13
2001,7,4,873.04
2001,7,3,889.79
2001,7,2,896.75
2001,6,29,879.73
2001,6,28,876.58
2001,6,27,849.83
2001,6,26,845.13
2001,6,25,849.77
2001,6,21,845.34
2001,6,20,839.76
2001,6,19,850.67
2001,6,18,851.79
2001,6,15,866.96
2001,6,14,855.87
2001,6,13,876.85
2001,6,12,877.64
2001,6,11,894.02
2001,6,8,907.7
2001,6,7,920.74
2001,6,6,932.86
2001,6,5,944.46
2001,6,1,917.07
2001,5,31,926.68
2001,5,30,922.6
2001,5,29,941.91
2001,5,28,954.81
2001,5,25,956.06
2001,5,23,959.43
2001,5,22,974.7
2001,5,21,970.59
2001,5,18,944.96
2001,5,17,933.01
2001,5,16,910.54
2001,5,15,902.28
2001,5,14,904.9
2001,5,11,915.3
2001,5,10,919.99
2001,5,9,909.85
2001,5,8,918.73
2001,5,7,932.66
2001,5,4,925.11
2001,5,3,907.71
2001,5,2,934.56
2001,4,30,934.49
2001,4,27,910.58
2001,4,26,890.15
2001,4,25,881.85
2001,4,24,873.34
2001,4,23,867.23
2001,4,20,888.21
2001,4,19,922.9
2001,4,18,899.81
2001,4,17,849.67
2001,4,12,851.41
2001,4,11,870.79
2001,4,10,881.87
2001,4,9,856.15
2001,4,6,825.13
2001,4,5,848.06
2001,4,4,803.23
2001,4,3,790.71
2001,4,2,811.76
2001,3,30,831.77
2001,3,29,842.99
2001,3,28,863.12
2001,3,27,906.51
2001,3,26,882.83
2001,3,23,843.3
2001,3,22,825.29
2001,3,21,853.95
2001,3,20,883.21
2001,3,19,862.04
2001,3,16,869.92
2001,3,15,896.76
2001,3,14,877.14
2001,3,13,902.51
2001,3,12,903.67
2001,3,9,971.14
2001,3,8,989.13
2001,3,7,1009
2001,3,6,1008.49
2001,3,5,981.96
2001,3,2,973.57
2001,3,1,945.05
2001,2,28,975.65
2001,2,27,979.82
2001,2,26,968.42
2001,2,23,942.01
2001,2,22,963.05
2001,2,21,981.01
2001,2,20,987.22
2001,2,19,993.7
2001,2,16,990.4
2001,2,15,1022.5
2001,2,14,989.86
2001,2,13,1022.61
2001,2,12,1024.3
2001,2,9,1015.73
2001,2,8,1048.35
2001,2,7,1059.95
2001,2,6,1078.35
2001,2,5,1066.84
2001,2,2,1085.2
2001,2,1,1098.44
2001,1,31,1112.58
2001,1,30,1092.11
2001,1,29,1080
2001,1,26,1073.34
2001,1,25,1120.95
2001,1,24,1098.65
2001,1,23,1081.61
2001,1,22,1099.38
2001,1,19,1106.41
2001,1,18,1109.98
2001,1,17,1100.11
2001,1,16,1058.33
2001,1,15,1086.52
2001,1,12,1072.66
2001,1,11,1056.39
2001,1,10,1032.67
2001,1,9,1042.47
2001,1,8,1066.05
2001,1,5,1072
2001,1,4,1065.53
2001,1,3,997.44
2001,1,2,1041.66
2000,12,29,1056.11
2000,12,28,1065.78
2000,12,27,1059.6
2000,12,22,1046.51
2000,12,21,1050.07
2000,12,20,1047.74
2000,12,19,1099.73
2000,12,18,1081.41
2000,12,15,1093.19
2000,12,14,1115.71
2000,12,13,1130.89
2000,12,12,1148.28
2000,12,11,1160.72
2000,12,8,1134.46
2000,12,7,1123.14
2000,12,6,1140.93
2000,12,5,1127.85
2000,12,4,1092.27
2000,12,1,1119.94
2000,11,30,1095.43
2000,11,29,1111.37
2000,11,28,1112.31
2000,11,27,1126
2000,11,24,1112.64
2000,11,23,1086.63
2000,11,22,1082.75
2000,11,21,1120.99
2000,11,20,1125.22
2000,11,17,1128.64
2000,11,16,1139.13
2000,11,15,1152.58
2000,11,14,1134.39
2000,11,13,1103.01
2000,11,10,1123.61
2000,11,9,1153.26
2000,11,8,1173.84
2000,11,7,1174.33
2000,11,6,1186.32
2000,11,3,1197.53
2000,11,2,1190.17
